idrss_entries,title,public_date,category,provider,number_of_articles
"14653","Kerala won't compromise on Marines' issue, Centre duty bound to bring them to ...","Wed Mar 13 10:47:04 EDT 2013","World","The Hindu","350"
"14670","Saudi Arabia Found a Swordsman","Wed Mar 13 10:32:04 EDT 2013","World","Daily Beast","52"
"14675","NYT: Israeli-Palestinian conflict a hobby for US diplomats","Wed Mar 13 10:37:12 EDT 2013","World","Ynetnews","273"
"14676","European Parliament demands changes to EU budget deal","Wed Mar 13 10:56:25 EDT 2013","World","Reuters","101"
"14682","Rome conclave: Black smoke signals no decision on Pope","Wed Mar 13 11:08:47 EDT 2013","World","BBC News","1,690"
"14686","New Round of Voting Fails to Name a Pope","Wed Mar 13 11:13:30 EDT 2013","World","New York Times","1,671"
"14704","Palestinian man killed by Israeli soldiers during violence near Hebron","Wed Mar 13 11:09:49 EDT 2013","World","Jewish Telegraphic Agency","281"
"14735","Philippine Navy Intercepts Two Boats","Wed Mar 13 11:29:00 EDT 2013","World","Wall Street Journal","238"
"14749","EU Set for Budget Talks as Lawmakers Oppose Deal","Wed Mar 13 11:38:25 EDT 2013","World","Wall Street Journal","111"
"14766","Dennis Rodman has arrived at the Vatican","Wed Mar 13 11:38:24 EDT 2013","World","USA TODAY","34"
"14776","Kurdish Rebels Free 8 Turkish Captives","Wed Mar 13 11:50:45 EDT 2013","World","Voice of America","81"
"14778","British Prince Charles, Camilla meet Syrian refugees in Jordan as numbers ...","Wed Mar 13 11:42:22 EDT 2013","World","Fox News","77"
"14789","Black smoke again, as three papal ballots fail","Wed Mar 13 11:55:45 EDT 2013","World","Reuters","1,651"
"14791","Obama's trip to Israel: low to no expectations","Wed Mar 13 11:57:43 EDT 2013","World","Haaretz (blog)","289"
"14803","Black smoke signals no new pope yet after cardinals vote on second day","Wed Mar 13 11:58:19 EDT 2013","World","Fox News","1,745"
"14814","Syrian troops, rebels clash in northern Damascus; military pounds Homs","Wed Mar 13 11:49:22 EDT 2013","World","Washington Post","35"
"14826","Syria rocket attack kills EU officer","Wed Mar 13 11:17:34 EDT 2013","World","The Guardian","35"
"14827","Thousands await white smoke, new pope","Wed Mar 13 12:10:00 EDT 2013","World","USA TODAY","1,713"
"14841","Beheadings, not crucifixion, for alleged Saudi thieves","Wed Mar 13 10:42:55 EDT 2013","World","CBS News","58"
"14842","Vladimir Putin calls for revival of Soviet-era physical fitness tests","Wed Mar 13 11:10:46 EDT 2013","World","Telegraph.co.uk","74"
"14843","EU parliament asserts power in budget rebuff","Wed Mar 13 12:06:35 EDT 2013","World","Financial Times","122"
"14844","Britain: Respect Falklanders' wishes","Wed Mar 13 12:07:01 EDT 2013","World","UPI.com","69"
"14853","Rome conclave: Cardinals to vote again on new pope","Wed Mar 13 12:23:59 EDT 2013","World","BBC News","1,707"
"14854","Italian marines exploited India's naive diplomacy","Wed Mar 13 12:01:59 EDT 2013","World","gulfnews.com","367"
"14862","Dennis Rodman arrives at Vatican, wants to meet with new pope (updated)","Wed Mar 13 12:19:20 EDT 2013","World","Washington Post (blog)","42"
"14863","Rome conclave: Cardinals voting again on new pope","Wed Mar 13 12:23:59 EDT 2013","World","BBC News","1,732"
"14864","I will not leave India: Italian envoy","Wed Mar 13 12:17:33 EDT 2013","World","Indian Express","368"
"14875","Saudi Arabia beheads men for stealing","Wed Mar 13 12:26:34 EDT 2013","World","CNN International","60"
"14876","EU parliament rebuffs budget","Wed Mar 13 12:27:53 EDT 2013","World","Financial Times","122"
"14877","Egypt does not allow screening of film on Egyptian Jews-producer","Wed Mar 13 11:01:32 EDT 2013","World","Reuters","15"
"14891","Pak rejects India's contention on Srinagar attack","Wed Mar 13 12:27:58 EDT 2013","World","Hindustan Times","160"
"14892","Marines issue: I will not leave India until asked to, says Italian envoy","Wed Mar 13 12:27:58 EDT 2013","World","Hindustan Times","366"
"14893","Egypt does not allow screening of film on Egyptian Jews: producer","Wed Mar 13 11:01:32 EDT 2013","World","Reuters","15"
"14901","Sistine Chapel smoke: a chemistry lesson from the Vatican","Wed Mar 13 12:30:11 EDT 2013","World","The Guardian","1,843"
"14930","China pulls nearly 6000 dead pigs from Shanghai river","Wed Mar 13 00:39:41 EDT 2013","World","BBC News","245"
"14948","Five CRPF men killed in Srinagar as 3-year lull in attacks ends","Wed Mar 13 12:46:28 EDT 2013","World","Indian Express","161"
"14949","Will not leave India till 'declared unwelcome', Italian envoy says","Wed Mar 13 12:21:38 EDT 2013","World","Times of India","368"
"14957","Kurdish Rebels Free Eight Turkish Captives","Wed Mar 13 11:50:45 EDT 2013","World","Voice of America","82"
"14959","PM warns Italy of 'consequences', envoy says need 'consensual' end","Wed Mar 13 12:41:10 EDT 2013","World","Indian Express","370"
"14979","More Than 6600 Dead Pigs Found in Shanghai River","Wed Mar 13 11:01:41 EDT 2013","World","Voice of America","245"
"14994","Putin urges revival of Soviet-era fitness tests","Wed Mar 13 10:40:26 EDT 2013","World","Inside Bay Area","50"
"14995","Health care has become a major target in Syria's conflict","Wed Mar 13 13:05:44 EDT 2013","World","Globe and Mail","39"
"14996","Turkey's strongman broadens his appeal","Wed Mar 13 12:51:56 EDT 2013","World","Financial Times","93"
"14997","Black smoke signals no new pope yet after cardinals hold three rounds of voting","Wed Mar 13 13:17:40 EDT 2013","World","Fox News","1,763"
"15009","Putin, action actor Seagal promote sports","Wed Mar 13 12:29:59 EDT 2013","World","Herald Sun","50"
"15010","Amid tense US-Russia relations, Steven Seagal and Vladimir Putin help open ...","Wed Mar 13 13:00:05 EDT 2013","World","MassLive.com","50"
"15028","MEPs want renegotiation of EU budget deal","Wed Mar 13 13:25:52 EDT 2013","World","BBC News","130"
"15053","Militant group says it attacked Kashmir police camp, killing 5","Wed Mar 13 13:30:30 EDT 2013","World","CNN","162"
"15073","Argentina rejects islands referendum","Tue Mar 12 23:28:46 EDT 2013","World","China Daily","69"
"15093","ABOVE: Argentina's President Cristina Fernandez de Kirchner","Tue Mar 12 20:10:37 EDT 2013","World","Daily Star","-1"
"15099","What Obama needs to tell the people of Israel","Wed Mar 13 13:35:57 EDT 2013","World","Haaretz (blog)","295"
"15100","Stressed? You bet I was. Shark wrestler Paul Marshallsea, hailed as a hero, is ...","Wed Mar 13 13:18:59 EDT 2013","World","The Independent","62"
"15113","Crowds at Vatican Await Signal at End of 2nd Day of Voting","Wed Mar 13 13:50:43 EDT 2013","World","New York Times","1,761"
"15116","Graceless in Rome","Wed Mar 13 13:33:15 EDT 2013","World","Indian Express","373"
"15127","PKK free Turkish hostages to reinforce peace talks with Erdogan government","Wed Mar 13 13:47:44 EDT 2013","World","The Guardian","95"
"15145","Member of EU Syria delegation killed in Damascus suburb","Wed Mar 13 06:51:42 EDT 2013","World","BBC News","38"
"15155","Top Malawi officials charged with treason","Wed Mar 13 13:38:15 EDT 2013","World","Houston Chronicle","83"
"15176","UPDATE 1-European Parliament backs greener, fairer farm policy","Wed Mar 13 14:01:12 EDT 2013","World","Reuters","142"
"15177","(Photo) Dead pigs in river","Wed Mar 13 14:04:45 EDT 2013","World","KRMG","252"
"15184","White smoke: Catholic cardinals choose new pope","Wed Mar 13 14:13:31 EDT 2013","World","USA TODAY","1,921"
"15187","Falkland islanders vote 99.8pc in favour of staying British territory","Wed Mar 13 06:25:27 EDT 2013","World","South China Morning Post","-1"
"15188","Wait -- is that pink smoke over the Vatican?","Wed Mar 13 13:22:57 EDT 2013","World","USA TODAY","420"
"15205","White smoke signals cardinals have selected a new pope","Wed Mar 13 14:22:46 EDT 2013","World","Fox News","1,991"
"15207","Politics clouding Obama's coming visit to Israel","Wed Mar 13 14:10:00 EDT 2013","World","The Associated Press","300"
"15208","Roman Catholic cardinals elect a new pope","Wed Mar 13 14:20:47 EDT 2013","World","Washington Post","1,904"
"15209","Peter Mutharika and others on Malawi treason charges","Wed Mar 13 11:14:30 EDT 2013","World","BBC News","83"
"15225","Send back marines: Manmohan","Wed Mar 13 14:20:22 EDT 2013","World","The Hindu","376"
"15226","After years of nonviolent protest, could Kashmiris return to the gun?","Wed Mar 13 14:20:53 EDT 2013","World","Christian Science Monitor","171"
"15242","Malaysia Says It Killed Rebel General, Muslim Clan Disputes","Tue Mar 12 21:02:27 EDT 2013","World","Bloomberg","257"
"15243","Euro MPs reject radical CAP farm subsidy reforms","Wed Mar 13 14:26:16 EDT 2013","World","BBC News","143"
"15252","Turkey set to launch Northern Ireland-style peace process with PKK","Wed Mar 13 13:42:09 EDT 2013","World","Telegraph.co.uk","96"
"15265","White Smoke Rises; Pope Elected","Wed Mar 13 14:38:39 EDT 2013","World","Wall Street Journal","2,561"
"15275","White Smoke! We Have a New Pope.","Wed Mar 13 14:14:21 EDT 2013","World","Slate Magazine (blog)","60"
"15276","Brit tourist who battled shark out of a job","Wed Mar 13 14:28:18 EDT 2013","World","New York Daily News","65"
"15284","POPE LIVE: White smoke, and awaiting a new pontiff","Wed Mar 13 14:35:47 EDT 2013","World","NBC40","-1"
"15285","PKK frees Turkish captives in peace bid","Wed Mar 13 14:41:21 EDT 2013","World","Xinhua","98"
"15307","Yesh Atid, Likud reach possible compromise","Wed Mar 13 14:30:46 EDT 2013","World","Ynetnews","170"
"15308","Islanders vote on their future","Wed Mar 13 14:11:29 EDT 2013","World","First News","70"
"15319","Israel reaches 11th-hour deal on coalition govt: media","Wed Mar 13 13:55:00 EDT 2013","World","AFP","170"
"15320","WATCH: Dennis Rodman Calls for a Black Pope","Wed Mar 13 14:01:23 EDT 2013","World","TIME","73"
"15332","Joyous crowd in St. Peter's Square awaits new pope","Wed Mar 13 15:00:15 EDT 2013","World","USA TODAY","1,935"
"15341","White Smoke Rises; New Pope Chosen","Wed Mar 13 15:04:47 EDT 2013","World","New York Times","1,919"
"15342","Saudi Arabia Executes Seven Men Convicted Of Armed Robbery","Wed Mar 13 15:00:36 EDT 2013","World","RTT News","64"
"15352","British tourist who battled shark on Australian beach FIRED for taking trip aborad ...","Wed Mar 13 14:42:39 EDT 2013","World","New York Daily News","65"
"15364","Cardinal Jorge Mario Bergoglio of Argentina elected pope","Wed Mar 13 15:18:59 EDT 2013","World","Washington Post","2,013"
"15365","New pope elected","Wed Mar 13 15:13:58 EDT 2013","World","BBC News","492"
"15377","Cardinal Bergoglio elected Pope Francis after two days of conclave - live","Wed Mar 13 15:19:49 EDT 2013","World","The Guardian","79"
"15397","Dennis Rodman: What gives?","Wed Mar 13 15:16:26 EDT 2013","World","Washington Post (blog)","77"
"15398","Argentine Is 266th Pope","Wed Mar 13 15:25:51 EDT 2013","World","New York Times","1,975"
"15406","Argentina's Cardinal Bergoglio Elected Pope","Wed Mar 13 15:29:05 EDT 2013","World","Wall Street Journal","1,898"
"15407","Malaysia readies another heavy assault on Kiram followers - report","Wed Mar 13 14:42:53 EDT 2013","World","GMA News","257"
"15412","Effective action is needed on Italy: The country must not get away with murder","Wed Mar 13 14:58:37 EDT 2013","World","Daily Mail","388"
"15416","Oppn targets govt over Italian marines","Wed Mar 13 15:26:13 EDT 2013","World","Hindustan Times","389"
"15417","Falklands' referendum to be condemned by Argentina's congress two Houses","Wed Mar 13 00:05:19 EDT 2013","World","MercoPress","-1"
"15418","Argentina's Bergoglio elected as new pope","Wed Mar 13 15:38:23 EDT 2013","World","Reuters","1,925"
"15435","The Wire: It's a pope! N. Korean insult; budget impasse; Rodman predicts black ...","Wed Mar 13 14:41:29 EDT 2013","World","San Jose Mercury News","76"
"15436","Did Italy mislead apex court?","Wed Mar 13 15:36:01 EDT 2013","World","Hindustan Times","392"
"15444","Funeral held for Palestinian shot by Israeli soldiers","Wed Mar 13 06:21:43 EDT 2013","World","BBC News","303"
"15449","Parliament Rejects European Budget Agreement","Wed Mar 13 15:35:32 EDT 2013","World","New York Times","146"
"15452","Childhood under fire in Syria: plea to end war","Wed Mar 13 15:01:21 EDT 2013","World","ABC Online","76"
"15453","The New Pope: Bergoglio of Argentina","Wed Mar 13 15:42:53 EDT 2013","World","New York Times","2,562"
"15464","Mortar shells in Damascus kill 3, wound 50","Wed Mar 13 14:51:53 EDT 2013","World","Houston Chronicle","180"
"15475","Cardinal Jorge Mario Bergoglio of Argentina elected pope, takes name Pope ...","Wed Mar 13 15:56:24 EDT 2013","World","Washington Post","329"
"15476","Argentine Cardinal Jorge Mario Bergoglio named new pope","Wed Mar 13 15:57:21 EDT 2013","World","Fox News","2,490"
"15477","5 jawans, 2 militants killed in Srinagar suicide attack","Wed Mar 13 15:13:36 EDT 2013","World","Hindustan Times","179"
"15478","Russia warns UK against arming Syrian rebels","Wed Mar 13 15:39:23 EDT 2013","World","The Guardian","119"
"15495","Italy's action on marines not acceptable, says PM","Wed Mar 13 15:55:36 EDT 2013","World","Hindustan Times","394"
"15506","As the smoke clears after Saudi Arabia's latest mass execution by firing squad ...","Wed Mar 13 15:47:39 EDT 2013","World","The Independent","66"
"15540","Shanghai's River of Pigs Isn't Just Hogwash","Wed Mar 13 16:05:48 EDT 2013","World","Wall Street Journal (blog)","260"
"15541","Pope Francis, first South American pontiff, cheered by crowd","Wed Mar 13 16:18:57 EDT 2013","World","USA TODAY","523"
"15543","Pope Francis I elected","Wed Mar 13 16:19:42 EDT 2013","World","BBC News","477"
"15553","Pope Francis I: First tweet is 'HABEMUS PAPAM FRANCISCUM'","Wed Mar 13 16:07:06 EDT 2013","World","Los Angeles Times","43"
"15554","The new pope: Cheers in LA for first Latin American pontiff","Wed Mar 13 16:01:54 EDT 2013","World","Los Angeles Times","477"
"15558","Why evangelicals should care about new pope: Column","Wed Mar 13 15:29:48 EDT 2013","World","USA TODAY","511"
"15573","ARMM assures welfare of Sabah evacuees","Wed Mar 13 00:51:05 EDT 2013","World","Philippine Star","260"
"15574","Argentina's Bergoglio elected as new pope Francis","Wed Mar 13 16:30:54 EDT 2013","World","Reuters","621"
"15575","5 CRPF men killed in Valley as 3-yr lull in attacks ends","Wed Mar 13 16:26:00 EDT 2013","World","Indian Express","178"
"15584","35 Kiram men nabbed","Wed Mar 13 12:52:24 EDT 2013","World","Malaya","260"
"15585","New pope must deal with divided church in United States","Wed Mar 13 16:25:57 EDT 2013","World","Reuters","570"
"15586","PM warns Italy of 'consequences', envoy says won't leave India","Wed Mar 13 16:31:10 EDT 2013","World","Indian Express","396"
"15605","Five jawans, two militants killed in Srinagar suicide attack","Wed Mar 13 16:34:26 EDT 2013","World","Hindustan Times","180"
"15610","Russia says arming Syrian opposition would be illegal","Wed Mar 13 16:25:35 EDT 2013","World","Reuters","119"
"15611","Vatican sends first tweet under Pope Francis I","Wed Mar 13 16:01:49 EDT 2013","World","CBS News","107"
"15613","Dowling Catholic Students Watch History Unfold With Pope Francis I's Election","Wed Mar 13 16:43:40 EDT 2013","World","Patch.com","35"
"15624","Will China rein in North Korea?","Wed Mar 13 16:48:59 EDT 2013","World","CBS News","763"
"15625","Pope Francis: Cardinals Went To End Of World To Find Me","Wed Mar 13 16:29:40 EDT 2013","World","Albany Tribune","32"
"15634","Pope Francis I must devote himself to fighting evil","Wed Mar 13 15:56:16 EDT 2013","World","Telegraph.co.uk (blog)","32"
"15644","Read Pope Francis's First Speech","Wed Mar 13 16:43:44 EDT 2013","World","Daily Beast","30"
"15645","AP EXCLUSIVE: Police Blamed in Egypt Revolt Deaths","Wed Mar 13 16:49:09 EDT 2013","World","ABC News","109"
"15648","UPDATE 1-Bolshoi will withstand acid attack on director -Putin aide","Wed Mar 13 16:38:33 EDT 2013","World","Reuters","180"
"15664","Turkey and Tunisia","Wed Mar 13 16:44:51 EDT 2013","World","BBC News","104"
"15677","Habemus Papam: Francis I, the First Pope from the Western Hemisphere","Wed Mar 13 17:06:13 EDT 2013","World","TIME","976"
"15689","Enough is enough: Pope media mania has run amok","Wed Mar 13 16:49:43 EDT 2013","World","Globe and Mail","561"
"15690","MILF: Sabah conflict won't affect peace talks with PHL gov't","Wed Mar 13 04:42:35 EDT 2013","World","GMA News","-1"
"15691","USA TODAY first take: Francis is a nod to changing world","Wed Mar 13 17:16:56 EDT 2013","World","USA TODAY","1,047"
"15702","Philippines detains 'militants' trying to flee Malaysia","Wed Mar 13 08:04:13 EDT 2013","World","Straits Times","263"
"15718","Ties may suffer, Manmohan warns Italy","Wed Mar 13 17:29:50 EDT 2013","World","The Hindu","402"
"15720","Seven robbers executed by firing squad in Saudi Arabia","Wed Mar 13 17:23:14 EDT 2013","World","The Times (subscription)","69"
"15721","Sabah Voters Assured Of Smooth 13th General Election","Wed Mar 13 04:05:34 EDT 2013","World","Bernama","-1"
"15722","Obama praises Jorge Bergoglio's 'love and compassion' on historic day","Wed Mar 13 17:22:56 EDT 2013","World","The Guardian","1,146"
"15723","Papal coverage 2013: Like the Oscars, Super Bowl and Tahrir rolled into one","Wed Mar 13 17:24:13 EDT 2013","World","Globe and Mail","581"
"15737","White Smoke, Pope; Black Smoke, Nope: How Conclave Smoke Gets Its Color","Wed Mar 13 17:05:38 EDT 2013","World","ABC News","1,870"
"15738","Obama: An American pope would 'preside just as effectively'","Wed Mar 13 17:34:00 EDT 2013","World","CNN (blog)","554"
"15744","LAHAD DATU: Philippines detains 'militants' trying to flee Malaysia","Wed Mar 13 06:42:44 EDT 2013","World","New Straits Times","263"
"15750","Argentina's pope a modest man focused on the poor","Wed Mar 13 17:39:41 EDT 2013","World","Reuters","1,145"
"15758","Kurdish Rebels Free 8 Turks, Fueling Peace Talks","Wed Mar 13 17:32:45 EDT 2013","World","New York Times","105"
"15769","Dead pigs in China river spotlight heedless industry","Wed Mar 13 17:20:20 EDT 2013","World","Globe and Mail","262"
"15779","POPE LIVE: With A Wave, Pope Francis Makes Debut","Wed Mar 13 17:46:37 EDT 2013","World","NPR","81"
"15780","Live Updates on Election of New Pope","Wed Mar 13 16:53:48 EDT 2013","World","New York Times (blog)","618"
"15793","AP EXCLUSIVE: Police blamed in Egypt revolt deaths","Wed Mar 13 13:34:00 EDT 2013","World","The Associated Press","108"
"15794","Russia may be coming in from cold after talks with Hague","Wed Mar 13 17:23:13 EDT 2013","World","The Times (subscription)","121"
"15802","Militants disguised as cricketers kill 5 paramilitary in Kashmir ambush","Wed Mar 13 17:50:47 EDT 2013","World","The Australian","196"
"15813","Italy violated rules, will face consequences: PM Manmohan Singh","Wed Mar 13 17:55:43 EDT 2013","World","Times of India","404"
"15814","Argentina's Jorge Mario Bergoglio elected Pope Francis","Wed Mar 13 17:59:57 EDT 2013","World","BBC News","1,341"
"15828","Calm shattered in Srinagar as fidayeen kill 5 CRPF men","Wed Mar 13 17:59:20 EDT 2013","World","Times of India","197"
"15829","Why The Afghan President Is Lashing Out Against The U.S.","Wed Mar 13 10:04:51 EDT 2013","World","ThinkProgress","-1"
"15833","Joy, relief as Catholics again have a leader","Wed Mar 13 17:05:10 EDT 2013","World","Sydney Morning Herald","486"
"15843","William Hague criticises Russia over Sergei Magnitsky case","Wed Mar 13 18:17:22 EDT 2013","World","Telegraph.co.uk","123"
"15844","Ringleader still in Lahad Datu","Wed Mar 13 17:36:35 EDT 2013","World","The Borneo Post","270"
"15845","After days of haggling, Netanyahu strikes coalition deal","Wed Mar 13 17:32:18 EDT 2013","World","Jerusalem Post","177"
"15846","Catholics Look To Next Pope To Improve China Ties","Wed Mar 13 01:59:22 EDT 2013","World","NPR","-1"
"15847","Now that he's pope, much on agenda for Pope Francis","Wed Mar 13 17:57:32 EDT 2013","World","Fox News","2,408"
"15864","Francis without Roman numeral","Wed Mar 13 17:24:35 EDT 2013","World","Houston Chronicle","32"
"15865","France's Fabius says Europe must drop Syria arms ban","Wed Mar 13 18:01:30 EDT 2013","World","Reuters","122"
"15866","Hoping for changes in the Catholic Church","Wed Mar 13 18:08:17 EDT 2013","World","CTV News","583"
"15888","Pope Francis: the world reacts","Wed Mar 13 18:27:55 EDT 2013","World","The Guardian","1,503"
"15896","Italy's action on marines not acceptable, says Manmohan","Wed Mar 13 18:35:36 EDT 2013","World","Hindustan Times","403"
"15908","New pope, Jorge Bergogolio, adopts the name Francis","Wed Mar 13 18:13:50 EDT 2013","World","CNN","1,948"
"15913","MEPs threaten to reject EU budget unless concessions are made","Wed Mar 13 18:36:09 EDT 2013","World","BBC News","152"
"15922","Habemus Papam: Francis, the First Pope from the Western Hemisphere","Wed Mar 13 18:45:50 EDT 2013","World","TIME","1,605"
"15923","Analysis: Afghan security vacuum feared along 'gateway to Kabul'","Wed Mar 13 17:07:14 EDT 2013","World","Reuters","46"
"15924","Botswana recoils over Uhuru after Twitter uproar","Wed Mar 13 11:41:43 EDT 2013","World","Capital FM Kenya","59"
"15925","Syria's children targeted and under fire","Wed Mar 13 17:47:30 EDT 2013","World","BBC News","77"
"15926","Rodman helps gambling firm clean up on pope wagers","Wed Mar 13 18:22:58 EDT 2013","World","CBS Moneywatch","81"
"15952","Choppergate: Ex-IAF chief SP Tyagi, ex-minister kin in CBI FIR","Wed Mar 13 18:07:48 EDT 2013","World","Times of India","51"
"15961","Jonathan pardons Alamieyeisegha, Bulama, others","Tue Mar 12 15:58:30 EDT 2013","World","Daily Times Nigeria","-1"
"15973","Argentina's Bergoglio elected Pope","Wed Mar 13 19:03:36 EDT 2013","World","BBC News","2,244"
"15974","Karzai's Accusations Spark Afghan Pushback","Wed Mar 13 12:42:15 EDT 2013","World","Wall Street Journal","46"
"15992","Millions use social media to welcome Pope Francis","Wed Mar 13 18:58:15 EDT 2013","World","CNN International","90"
"16006","New pope, Jorge Bergoglio, adopts the name Francis","Wed Mar 13 19:06:48 EDT 2013","World","CNN","1,754"
"16011","Cardinal Dolan: Pope Francis to visit predecessor Benedict XVI at Castel ...","Wed Mar 13 19:08:31 EDT 2013","World","Houston Chronicle","48"
"16019","AP PHOTOS: A new pope is chosen","Wed Mar 13 19:18:17 EDT 2013","World","Houston Chronicle","2,257"
"16020","Cardinal Dolan: Pope Francis to visit predecessor","Wed Mar 13 19:01:42 EDT 2013","World","Houston Chronicle","50"
"16021","Srinagar on boil over youth's death in CRPF firing","Wed Mar 13 19:25:10 EDT 2013","World","Times of India","196"
"16022","Retract Zionism slur, US lawmakers urge Turkey's Erdogan","Wed Mar 13 11:47:51 EDT 2013","World","Jewish Telegraphic Agency","106"
"16045","Nearly 6000 dead pigs in Chinese river, triggering water safety fears","Wed Mar 13 09:38:14 EDT 2013","World","CNN","265"
"16054","Will diplomatic immunity protect ambassador Daniele Mancini from contempt?","Wed Mar 13 19:42:56 EDT 2013","World","Times of India","412"
"16059","Mass for Inauguration of Pope Francis to be on March 19","Wed Mar 13 19:21:22 EDT 2013","World","RIA Novosti","25"
"16060","Lahad Datu: Needs of those affected by crisis taken care of, says Anifah","Wed Mar 13 19:31:27 EDT 2013","World","The Star Online","267"
"16061","Argentina's Bergoglio elected as new Pope Francis","Wed Mar 13 19:51:09 EDT 2013","World","Reuters","2,372"
"16065","Causing quite a Twitter! The seagull who perched on top of chimney above ...","Wed Mar 13 19:34:42 EDT 2013","World","Daily Mail","27"
"16067","Papal conclave in the Vatican - watch live","Wed Mar 13 19:39:37 EDT 2013","World","Telegraph.co.uk","1,876"
"16070","New pope: Latinos overjoyed with selection of Argentine","Wed Mar 13 19:55:12 EDT 2013","World","Los Angeles Times","2,367"
"16077","Church Looks to the New World","Wed Mar 13 19:57:25 EDT 2013","World","Wall Street Journal","2,387"
"16078","War veteran from Cheltenham welcomes Falklands referendum result","Wed Mar 13 16:03:47 EDT 2013","World","This is Gloucestershire","78"
"16082","Shocked Salve won't appear for Italy anymore","Wed Mar 13 19:02:35 EDT 2013","World","The Hindu","413"
"16086","Turkish man charged with recruiting for PKK youth group in Germany","Tue Mar 12 06:42:23 EDT 2013","World","Montreal Gazette","-1"
"16096","Causing quite a Twitter! The gull who perched on top of chimney above Sistine ...","Wed Mar 13 19:51:28 EDT 2013","World","Daily Mail","28"
"16097","Russia says arming rebels illegal as European dissent grows","Wed Mar 13 20:03:00 EDT 2013","World","The Daily Star","123"
"16098","Prosecutor prods Egyptians to make citizen arrests","Mon Mar 11 06:48:12 EDT 2013","World","MiamiHerald.com","108"
"16102","European Parliament rejects cut to EU's long-term budget","Wed Mar 13 20:09:38 EDT 2013","World","Irish Times","153"
"16103","Raw: Seagull Perches on Sistine Chapel Chimney","Wed Mar 13 19:54:43 EDT 2013","World","IT Business Net","28"
"16119","Italian envoy lied to apex court on postal ballot","Wed Mar 13 20:17:48 EDT 2013","World","Times of India","413"
"16120","Report: Militants release Turkish hostages","Wed Mar 13 08:48:03 EDT 2013","World","CNN (blog)","-1"
"16128","Attack on CRPF camp in J&K: Govt sees Pak hand, points finger at LeT","Wed Mar 13 20:18:53 EDT 2013","World","Times of India","196"
"16145","Pope Francis, the pontiff of firsts, breaks with tradition","Wed Mar 13 20:37:44 EDT 2013","World","CNN","1,858"
"16146","Pope Francis: the quiet man of Buenos Aires known for his humble tastes","Wed Mar 13 20:34:51 EDT 2013","World","The Guardian","2,588"
"16154","Egyptian police killed almost 900 protesters during 2011 uprising, inquiry reveals","Wed Mar 13 19:28:10 EDT 2013","World","National Post","110"
"16155","Cardinals elect first pope from the Americas","Wed Mar 13 20:35:17 EDT 2013","World","Irish Times","1,920"
"16156","Pope Francis thrills Argentina faithful, but not government","Wed Mar 13 20:36:13 EDT 2013","World","Los Angeles Times","2,519"
"16163","EU Criticizes Saudi Arabia For Executing Seven Death-Row Inmates","Wed Mar 13 20:34:32 EDT 2013","World","RTT News","91"
"16164","Aquino govt's positioning on Sabah a result of secret negotiations?","Wed Mar 13 20:33:35 EDT 2013","World","Bulatlat","272"
"16165","First pope from the Americas, Francis raises hopes of change among faithful","Wed Mar 13 20:00:47 EDT 2013","World","Irish Times","2,578"
"16169","Militants lead deadly attack in Kashmir","Wed Mar 13 20:45:40 EDT 2013","World","Globe and Mail","201"
"16182","North Korea's leader oversees artillery fire near disputed islands","Wed Mar 13 20:49:08 EDT 2013","World","Reuters","759"
"16189","Cardinals Pick Bergoglio, Who Will Be Pope Francis","Wed Mar 13 21:01:17 EDT 2013","World","New York Times","2,607"
"16196","Initial confusion over Sistine Chapel chimney smoke gave way to hours of Pope ...","Wed Mar 13 20:09:48 EDT 2013","World","New York Daily News","1,906"
"16200","What did Hu Jintao and Wen Jiabao do for China?","Wed Mar 13 20:03:50 EDT 2013","World","BBC News","49"
"16208","Xi Jinping poised for China presidency","Wed Mar 13 21:03:32 EDT 2013","World","BBC News","49"
"16229","PKK frees Turkish hostages in peace bid","Wed Mar 13 06:11:41 EDT 2013","World","Aljazeera.com","-1"
"16242","What's next for Pope Francis?","Wed Mar 13 21:17:09 EDT 2013","World","CBS News","2,714"
"16246","World's 1.2 billion Catholics have their new leader","Wed Mar 13 20:01:43 EDT 2013","World","Fox News","1,891"
"16250","Domestic Politics, Pyongyang-Style","Wed Mar 13 21:06:43 EDT 2013","World","New York Times","763"
"16255","Gallery: Pope Francis elected","Wed Mar 13 18:12:28 EDT 2013","World","Irish Times","1,898"
"16258","Argentine Jorge Bergoglio elected Pope Francis","Wed Mar 13 21:40:29 EDT 2013","World","MiamiHerald.com","1,898"
"16270","State-run agency: Kurdish rebels release captive soldiers as part of peace efforts ...","Wed Mar 13 05:37:19 EDT 2013","World","Washington Post","-1"
"16276","Centre duty bound to bring marines back: Chandy","Wed Mar 13 19:12:57 EDT 2013","World","The Hindu","424"
"16283","Fidayeen kill five CRPF men: Militants attack jawans in Srinagar school","Wed Mar 13 21:47:28 EDT 2013","World","Daily Mail","204"
"16284","Centre responsible for bringing back marines: Kerala chief minister Oommen ...","Wed Mar 13 21:36:43 EDT 2013","World","Times of India","424"
"16291","State Department Briefing by Victoria Nuland, March 12, 2013","Tue Mar 12 19:39:18 EDT 2013","World","eNews Park Forest","-1"
"16298","World welcomes Pope Francis","Wed Mar 13 21:24:40 EDT 2013","World","Sydney Morning Herald","1,872"
